id,env,block,total.yield,vine.maturity,spec.grav,fry.color,stand.count
NDTX1246-3W,Hancock18,5,49.1,3,1.077,58.3,10
NY165,Hancock18,5,61.7,4,1.072,58,15
NY168,Hancock18,5,57.1,6,1.085,61.5,15
NY170,Hancock18,5,63.3,6,1.091,61.5,15
NYN16-10,Hancock18,5,41,6,1.075,56.8,15
NYOR14Q9-5,Hancock18,5,NA,6,1.061,60.3,3
NYOR14Q9-9,Hancock18,5,59.9,6,1.067,58.3,12
NYP103-1,Hancock18,5,71.6,6,1.08,61,15
NYP108-2,Hancock18,5,69.4,4,1.074,59.2,15
NYP108-6,Hancock18,5,49.1,3,1.076,64,12
NYP114-1,Hancock18,5,58.6,7,1.071,60.4,13
NYP116-6,Hancock18,5,63.9,7,1.076,59.8,15
NYP119-3,Hancock18,5,46.5,4,1.073,61.6,15
NYP19-2,Hancock18,5,56.2,4,1.074,62.4,15
OR09256-2,Hancock18,5,NA,3,1.077,58.3,9
Petoskey,Hancock18,5,26.9,2,1.079,62.1,15
Pike,Hancock18,5,49,6,1.077,56.4,15
Snowden,Hancock18,5,62.4,4,1.077,58.4,15
TX13580-1W,Hancock18,5,NA,8,NA,59.4,6
TX14695-2W,Hancock18,5,45.4,6,1.057,57.7,11
W12078-76,Hancock18,5,49,6,1.082,60.3,15
W13058-19,Hancock18,5,30.9,5,1.083,57.9,15
W9968-5,Hancock18,5,57.4,7,1.08,53.5,15
Atlantic,Hancock19,1,56,6,1.087,47.9,15
Hodag,Hancock19,1,77.9,5,1.08,58.3,15
Lamoka,Hancock19,1,54.5,5,1.08,64.2,15
Pinnacle,Hancock19,1,59.7,5,1.083,64.5,15
Snowden,Hancock19,1,60.1,5,1.083,63.9,15
W15119-24,Hancock19,1,54,6,1.084,60.4,15
W15125-4,Hancock19,1,60.3,6,1.076,53.1,13
W15151-2,Hancock19,1,53,5,1.074,43.8,15
W15162-2,Hancock19,1,34.6,2,1.073,58.1,14
W15164-2,Hancock19,1,50.4,5,1.075,56,15
W15174-1,Hancock19,1,46.5,4,1.081,44.5,15
W15199-2,Hancock19,1,70.7,6,1.071,54.8,14
W15200-3,Hancock19,1,45.2,5,1.087,NA,15
W15200-8,Hancock19,1,42.2,3,1.076,67.3,15
W15NYR11-11,Hancock19,1,51.7,6,1.063,57.5,15
W15NYR11-13,Hancock19,1,55.9,6,1.073,62.4,15
W15NYR11-8,Hancock19,1,62.6,6,1.077,64.3,15
W15NYR16-2,Hancock19,1,50.3,4,1.071,67.8,12
W15NYR5-2,Hancock19,1,50.6,4,1.078,63.3,15
W15NYR7-2,Hancock19,1,44.5,3,1.081,62.9,15
W15NYR9-6,Hancock19,1,38.6,4,1.075,66.3,14
W15NYR9-8,Hancock19,1,57.7,3,1.076,59.9,14
W16090-2,Hancock19,1,47,3,1.078,60.6,14
W16098-12,Hancock19,1,36.6,4,1.064,51.4,15
W16099-11,Hancock19,1,51.7,6,1.082,60,15
W16100-13,Hancock19,1,55.1,4,1.078,59.2,15
W16100-19,Hancock19,1,48.2,5,1.079,57.3,14
W16100-22,Hancock19,1,47.9,4,1.076,60.6,15
W16100-26,Hancock19,1,42,2,1.074,51.5,15
W16100-29,Hancock19,1,69.6,4,1.078,61,15
W16100-3,Hancock19,1,54.4,3,1.084,58.9,13
W16100-38,Hancock19,1,39.4,3,1.074,60.8,15
W16100-39,Hancock19,1,46.8,4,1.079,53.8,14
W16100-44,Hancock19,1,46.1,5,1.081,60.3,15
W16100-49,Hancock19,1,56.5,5,1.082,57.3,15
W16100-50,Hancock19,1,50.8,7,1.084,64.5,15
W16100-60,Hancock19,1,44.4,4,1.074,46.1,15
W16101-11,Hancock19,1,43.7,4,1.08,55.7,14
W16101-15,Hancock19,1,50.1,6,1.077,59.3,15
W16102-3,Hancock19,1,57.7,4,1.08,58.2,15
W16102-6,Hancock19,1,58.8,4,1.079,59.5,15
W16103-4,Hancock19,1,48.9,5,1.07,54.4,15
W16104-5,Hancock19,1,54.1,7,1.075,59.3,15
W16105-1,Hancock19,1,48.5,3,1.079,58.1,15
W16111-3,Hancock19,1,51.4,5,1.083,58.8,15
W16118-3,Hancock19,1,46.4,5,1.085,64.9,15
W16125-1,Hancock19,1,48.2,5,1.074,57.7,12
W16127-1,Hancock19,1,45.5,6,1.078,62.4,13
W16130-21,Hancock19,1,53.2,5,1.087,55,14
W16130-26,Hancock19,1,61.7,5,1.089,53.2,15
W16130-4,Hancock19,1,43.8,4,1.076,59.6,15
W16130-69,Hancock19,1,57.9,6,1.082,53.8,15
W16130-70,Hancock19,1,50.1,6,1.085,61.1,15
W16130-78,Hancock19,1,56.1,7,1.084,56.8,15
W16131-12,Hancock19,1,54,5,1.072,52.5,15
W16131-15,Hancock19,1,68.7,7,1.084,60.8,15
W16133-32,Hancock19,1,38.3,3,1.084,62.6,15
W16133-35,Hancock19,1,61.5,4,1.081,55.6,15
W16134-10,Hancock19,1,40,6,1.081,61.6,15
W16134-12,Hancock19,1,63.5,5,1.086,52,15
W16134-13,Hancock19,1,45.8,5,1.09,59.7,15
W16134-4,Hancock19,1,53.6,4,1.083,59.5,15
W16135-12,Hancock19,1,39.4,3,1.083,57.7,15
W16135-26,Hancock19,1,41.3,5,1.085,66,15
W16135-4,Hancock19,1,53.2,6,1.083,57.4,15
W16136-1,Hancock19,1,36.1,8,1.075,61.1,14
W16137-8,Hancock19,1,49.9,5,1.097,61.3,14
W16219-3,Hancock19,1,60.2,5,1.082,63.9,13
W16AF6537-6,Hancock19,1,46.7,5,1.076,56.5,15
W16NYS2-4,Hancock19,1,37.9,4,1.078,61.6,15
Atlantic,Hancock19,2,56,8,1.085,53.2,15
Hodag,Hancock19,2,62,6,1.081,61.6,15
Lamoka,Hancock19,2,50.6,4,1.083,66.2,15
Pinnacle,Hancock19,2,63.1,4,1.085,57.7,15
Snowden,Hancock19,2,54.2,6,1.081,62.2,15
W15119-24,Hancock19,2,45.1,5,1.085,59.6,15
W15125-4,Hancock19,2,65.2,6,1.076,49.3,15
W15151-2,Hancock19,2,62.9,5,1.072,46.2,14
W15162-2,Hancock19,2,30.4,5,1.069,56.3,15
W15164-2,Hancock19,2,56.5,5,1.076,58.2,13
W15174-1,Hancock19,2,52.1,7,1.08,44.4,15
W15199-2,Hancock19,2,63.2,5,1.072,57.1,15
W15200-3,Hancock19,2,53.2,6,1.089,61.3,15
W15200-8,Hancock19,2,48.5,4,1.08,69.2,15
W15NYR11-11,Hancock19,2,49.3,5,1.069,64.4,14
W15NYR11-13,Hancock19,2,75.4,7,1.076,63.6,15
W15NYR11-8,Hancock19,2,51.2,6,1.075,61.9,15
W15NYR16-2,Hancock19,2,67.9,8,1.073,59.5,15
W15NYR5-2,Hancock19,2,53.3,4,1.078,64.9,15
W15NYR7-2,Hancock19,2,51.1,3,1.082,65.3,15
W15NYR9-6,Hancock19,2,37.8,7,1.077,67.6,14
W15NYR9-8,Hancock19,2,52.8,6,1.077,60.1,14
W16090-1,Hancock19,2,32.1,4,1.076,63,15
W16091-4,Hancock19,2,39.4,6,1.08,61.5,15
W16091-5,Hancock19,2,53.4,6,1.079,57,15
W16094-1,Hancock19,2,68.7,4,1.085,48.6,15
W16095-4,Hancock19,2,51,5,1.082,60.7,15
W16099-10,Hancock19,2,58.8,3,1.082,58,15
W16099-2,Hancock19,2,65.5,7,1.084,54.2,15
W16099-6,Hancock19,2,36.3,7,1.086,61,15
W16100-12,Hancock19,2,52.9,4,1.078,60.7,15
W16100-2,Hancock19,2,49.1,6,1.083,58.9,15
W16100-21,Hancock19,2,52.1,6,1.071,55,14
W16100-27,Hancock19,2,49.1,4,1.068,52.5,15
W16100-28,Hancock19,2,58.1,4,1.075,49.1,15
W16100-30,Hancock19,2,50.9,4,1.079,58,15
W16100-32,Hancock19,2,33.2,2,1.078,62.6,15
W16100-54,Hancock19,2,70.1,6,1.09,62,15
W16100-64,Hancock19,2,65.9,5,1.078,62.3,15
W16100-7,Hancock19,2,45,4,1.079,59.6,15
W16101-5,Hancock19,2,49.9,5,1.081,62.3,15
W16101-9,Hancock19,2,40.5,3,1.078,60.6,15
W16103-11,Hancock19,2,58.4,6,1.072,59.6,15
W16103-2,Hancock19,2,49.5,4,1.078,61,15
W16103-5,Hancock19,2,52,5,1.079,56.5,14
W16115-9,Hancock19,2,52.5,5,1.079,55.4,15
W16119-1,Hancock19,2,51.2,6,1.08,60.6,15
W16126-7,Hancock19,2,68.1,5,1.073,56.3,15
W16127-13,Hancock19,2,67.9,7,1.068,55.2,15
W16128-12,Hancock19,2,73.9,7,1.087,62.4,15
W16130-10,Hancock19,2,40.2,6,1.068,61,15
W16130-15,Hancock19,2,60.8,8,1.082,61.5,15
W16130-22,Hancock19,2,70.7,5,1.078,52.7,15
W16130-52,Hancock19,2,32.1,5,1.086,65.3,15
W16130-57,Hancock19,2,48.4,6,1.082,47.2,15
W16130-59,Hancock19,2,47.5,6,1.082,61.3,15
W16130-65,Hancock19,2,71.7,5,1.069,54.2,15
W16130-71,Hancock19,2,51.2,4,1.082,62.2,15
W16131-10,Hancock19,2,35.4,7,1.074,57.6,14
W16131-11,Hancock19,2,66.8,7,1.081,59,15
W16132-13,Hancock19,2,53.2,7,1.081,51,15
W16132-14,Hancock19,2,44.3,4,1.076,62.3,15
W16134-14,Hancock19,2,32.5,4,1.095,64.9,15
W16135-14,Hancock19,2,50.9,5,1.085,63.3,15
W16137-2,Hancock19,2,47.7,7,1.075,61.6,15
W16219-8,Hancock19,2,52.3,5,1.079,55.7,15
W16220-11,Hancock19,2,36.1,2,1.072,63.8,15
W16AF6537-3,Hancock19,2,52.5,5,1.077,59.1,14
W16NYS27-1,Hancock19,2,55.8,7,1.07,61.1,15
AF5960-4,Hancock19,3,42.6,3,1.083,63.3,15
AF5973-3,Hancock19,3,74.6,6,1.085,58,13
AF5975-1,Hancock19,3,46.2,5,1.077,45.1,15
AF6024-1,Hancock19,3,64.9,4,1.067,41.2,15
AF6036-1,Hancock19,3,43.6,4,1.071,54.6,15
AF6188-9,Hancock19,3,45.8,5,1.08,54.7,13
AF6200-4,Hancock19,3,56.6,6,1.076,46.3,15
AF6243-10,Hancock19,3,36.2,4,1.083,59.7,15
AOR12197-4,Hancock19,3,60.1,7,1.069,51.7,15
AOR12197-4,Hancock19,3,63.4,6,1.071,52.4,15
Atlantic,Hancock19,3,48.5,5,1.08,47,15
B2904-2,Hancock19,3,52.4,4,1.082,42,15
BNC742-2,Hancock19,3,35.8,2,1.067,52.4,15
CO12293-1W,Hancock19,3,62.4,6,1.075,54.4,15
COOR13270-2,Hancock19,3,44.1,5,1.078,53.6,14
Hodag,Hancock19,3,70.1,9,1.082,59.5,15
Lamoka,Hancock19,3,48.6,5,1.077,59.9,13
MSAA036-09,Hancock19,3,NA,4,1.066,53.1,5
MSAA036-10,Hancock19,3,36.2,4,1.07,52.9,14
MSAA036-10,Hancock19,3,44.7,5,1.071,54.6,15
MSAA076-04,Hancock19,3,65.6,5,1.07,52.3,15
MSAA076-04,Hancock19,3,68.3,4,1.075,51.9,15
MSAA217-3,Hancock19,3,55.9,4,1.09,49.4,15
MSAA240-06,Hancock19,3,58.4,5,1.08,60.3,15
MSAA252-07,Hancock19,3,77.4,4,1.071,44.3,15
MSAA254-04,Hancock19,3,72.3,4,1.076,38,15
MSAA254-04,Hancock19,3,70.3,5,1.075,46.7,15
MSAA275-03,Hancock19,3,71.5,5,1.072,45,15
MSAA309-15,Hancock19,3,53.3,3,1.078,52.8,15
MSAA313-01,Hancock19,3,47.4,2,1.069,48.4,14
MSAA324-04,Hancock19,3,58.2,5,1.069,57.4,15
MSAA328-04,Hancock19,3,54.2,6,1.073,40.8,15
MSAA498-18,Hancock19,3,50.1,5,1.075,48,14
MSAA513-01,Hancock19,3,62.8,5,1.082,53.3,14
MSAA678-01,Hancock19,3,56.8,5,1.074,52.2,15
MSAA678-01,Hancock19,3,51.3,4,1.079,54.7,15
MSAFB605-4,Hancock19,3,59.7,7,1.075,52.1,13
MSAFB635-3,Hancock19,3,56.2,6,1.078,56.1,15
MSBB008-03,Hancock19,3,65.4,5,1.074,46.3,15
MSBB060-01,Hancock19,3,62,5,1.073,47.3,15
MSBB067-02,Hancock19,3,45.6,4,1.075,53.7,15
MSBB611-03,Hancock19,3,63.6,6,1.078,46.2,15
MSBB618-02,Hancock19,3,32.9,4,1.057,56.7,14
MSBB618-09,Hancock19,3,60.6,5,1.068,45.2,15
MSBB623-12,Hancock19,3,60.9,4,1.066,55.7,15
MSBB631-04,Hancock19,3,51.8,3,1.071,52,15
MSBB633-18,Hancock19,3,65.3,6,1.076,48.7,15
MSCC248-03,Hancock19,3,50.9,4,1.09,57.6,15
MSCC256-02,Hancock19,3,44,3,1.073,54.7,15
NC475-3,Hancock19,3,49.5,5,1.085,49.7,15
ND113307C-3,Hancock19,3,57,5,1.078,54.3,15
ND13219C-4,Hancock19,3,43.7,4,1.084,58.2,15
NDTX12135-1W,Hancock19,3,NA,5,1.07,45.7,13
NY166,Hancock19,3,69,5,1.075,55.6,15
NY166,Hancock19,3,56.3,4,1.075,52.5,15
NY168,Hancock19,3,55.1,6,1.075,53,15
NY169,Hancock19,3,53.5,6,1.084,57.6,15
NYOR14Q9-5,Hancock19,3,48.3,5,1.064,57.2,14
NYOR14Q9-9,Hancock19,3,59.1,5,1.074,41,15
NYORN18-1,Hancock19,3,48,4,1.069,45.6,15
NYORN6-8,Hancock19,3,86,5,1.074,51.5,15
NYORQ6-6,Hancock19,3,50.5,3,1.077,48.2,15
NYQ106-13,Hancock19,3,64.3,7,1.079,54.4,15
NYQ23-4,Hancock19,3,51.7,4,1.077,56.9,15
NYQ29-1,Hancock19,3,62.5,4,1.077,58.7,15
NYQ29-2,Hancock19,3,61.1,5,1.08,50.1,15
NYQ37-1,Hancock19,3,74.6,6,1.085,58.7,15
NYQ38-4,Hancock19,3,77.8,4,1.076,53.7,15
Snowden,Hancock19,3,63.8,8,1.078,59.1,15
W12078-76,Hancock19,3,42,5,1.088,58.6,14
W12078-76,Hancock19,3,50.3,4,1.084,58,15
W14183-2,Hancock19,3,56.9,5,1.071,48.9,15
W14186-21,Hancock19,3,44.3,6,1.074,47.6,15
W14AF6037-5,Hancock19,3,46.9,4,1.072,46.3,15
W14NYQ104-4,Hancock19,3,58.2,7,1.07,49.4,13
W14NYQ104-4,Hancock19,3,40.4,6,1.073,54.7,14
W14NYQ28-3,Hancock19,3,61.9,5,1.066,57,14
W14NYQ28-3,Hancock19,3,58.9,5,1.069,61.5,15
W14NYQ29-5,Hancock19,3,66.1,5,1.077,54.5,15
W14NYQ29-5,Hancock19,3,64.7,7,1.08,54.6,15
W14NYQ4-1,Hancock19,3,64.4,5,1.074,52.3,15
W14NYQ4-1,Hancock19,3,60.5,4,1.075,58,15
WAF15133-3,Hancock19,3,51.8,5,1.082,58.4,15
WAF15195-3,Hancock19,3,62.1,0,1.07,44.3,14
AC11453-7W,Hancock19,4,48.4,5,1.081,56.5,15
AC11494-6W,Hancock19,4,53.6,8,1.081,56.5,15
AF5933-4,Hancock19,4,38.3,3,1.077,56.4,15
AF6030-1,Hancock19,4,53.2,4,1.071,58.1,14
AF6031-2,Hancock19,4,49.2,5,1.079,56.9,13
AF6034-1,Hancock19,4,43.6,5,1.078,53.5,15
AF6192-3,Hancock19,4,61.9,5,1.078,50.1,15
AF6232-1,Hancock19,4,56.5,2,1.074,50.7,15
AF6241-4,Hancock19,4,25.4,7,1.089,56.1,11
Atlantic,Hancock19,4,55.3,5,1.085,46.4,15
B2904-2,Hancock19,4,47.5,5,1.079,51.9,15
B3306-2,Hancock19,4,40.9,4,1.083,49.2,15
B3317-1,Hancock19,4,46.9,4,1.082,49.1,15
BNC726-5,Hancock19,4,51.7,4,1.084,48,15
CO12235-3W,Hancock19,4,47.9,4,1.075,49.1,15
CO12428-2W,Hancock19,4,35.7,5,1.078,50.6,15
COOR13270-2,Hancock19,4,37.9,4,1.077,57.5,14
Hodag,Hancock19,4,73.1,6,1.076,59.9,15
Lamoka,Hancock19,4,59.5,4,1.082,57.1,15
MSAA036-03,Hancock19,4,44.1,4,1.07,48.5,15
MSAA036-09,Hancock19,4,NA,6,1.066,51,3
MSAA038-09Y,Hancock19,4,66.1,8,1.071,43.3,14
MSAA038-09Y,Hancock19,4,69.4,8,1.071,42.8,15
MSAA072-04,Hancock19,4,47.7,6,1.084,52.4,15
MSAA091-01,Hancock19,4,51.2,4,1.078,49.5,15
MSAA100-01,Hancock19,4,44.9,4,1.062,42.8,15
MSAA241-01,Hancock19,4,48.3,4,1.07,51.6,15
MSAA241-01,Hancock19,4,47.2,4,1.072,46.2,15
MSAA252-07,Hancock19,4,73.7,4,1.074,41.5,15
MSAA260-03,Hancock19,4,60.1,5,1.079,54.2,15
MSAA260-03,Hancock19,4,44.7,5,1.075,51.1,15
MSAA290-02,Hancock19,4,63.1,6,1.069,46.6,15
MSAA311-1,Hancock19,4,43.3,3,1.075,49.1,15
MSAA324-04,Hancock19,4,59.6,5,1.071,52.7,15
MSAA342-11Y,Hancock19,4,58.7,4,1.067,50.9,15
MSAA373-3,Hancock19,4,63.1,6,1.087,51.3,14
MSAA373-3,Hancock19,4,65.8,8,1.094,50.4,14
MSAFB605-4,Hancock19,4,53.3,7,1.077,55.4,15
MSAFB609-5,Hancock19,4,49.9,5,1.079,54.9,15
MSAFB609-5,Hancock19,4,51.4,4,1.075,51.3,15
MSAFB635-15,Hancock19,4,60.7,4,1.08,53.4,12
MSAFB635-15,Hancock19,4,53.6,6,1.083,55.9,15
MSAFB635-3,Hancock19,4,49.7,6,1.074,49.6,14
MSBB058-01,Hancock19,4,38.7,5,1.085,47.5,13
MSBB131-01,Hancock19,4,77.3,4,1.076,43.7,15
MSBB152-01,Hancock19,4,65.9,6,1.079,47.8,15
MSBB166-01,Hancock19,4,63.4,5,1.078,56.8,15
MSBB193-01,Hancock19,4,40,3,1.076,56.4,15
MSBB230-01,Hancock19,4,48.6,6,1.081,51.7,15
MSBB610-13,Hancock19,4,55.9,5,1.079,47.9,15
MSBB613-04,Hancock19,4,56.1,5,1.069,50.6,15
MSBB614-10,Hancock19,4,50.7,3,1.077,52.9,14
MSBB617-02,Hancock19,4,54.7,5,1.071,44.8,13
MSBB625-02,Hancock19,4,32.1,5,1.078,47.9,14
MSBB626-11,Hancock19,4,67.6,5,1.079,48.9,15
MSBB636-11,Hancock19,4,61.9,5,1.073,58.1,15
MSCC129-02,Hancock19,4,46,7,1.069,51.5,15
MSCC129-04,Hancock19,4,36.7,4,1.074,54.2,13
MSCC246-07,Hancock19,4,NA,4,1.072,51.8,3
MSCC248-02,Hancock19,4,34.4,6,1.075,48.5,13
ND124C-1,Hancock19,4,53.2,4,1.08,54.4,15
ND13217C-1,Hancock19,4,26.5,7,1.084,44.8,15
ND13220C-3,Hancock19,4,67.7,5,1.082,55.7,15
ND13221C-3,Hancock19,4,30,3,1.068,53.9,15
ND1328YABC-1,Hancock19,4,63.9,6,1.077,52,15
ND1328YABC-1,Hancock19,4,67.9,8,1.087,56.8,15
NDAF14477C-2,Hancock19,4,47.5,4,1.075,39.9,15
NDAF14477C-7,Hancock19,4,36.7,4,1.079,49.4,14
NDTX1246-5W/Y,Hancock19,4,63.3,4,1.08,49.1,15
NDTX1246-5W/Y,Hancock19,4,66.2,5,1.078,52.1,15
NDTX14362AB-1W,Hancock19,4,44.8,6,1.079,55.4,15
NY168,Hancock19,4,53.3,6,1.08,58.7,15
NY169,Hancock19,4,59.1,5,1.088,57.7,14
NY170,Hancock19,4,55.9,5,1.089,54.6,15
NY170,Hancock19,4,48.3,6,1.084,55.6,15
NYOR14Q9-5,Hancock19,4,50.9,5,1.071,59.8,14
NYOR14Q9-9,Hancock19,4,50.1,6,1.076,42.3,13
NYORN41-5,Hancock19,4,64.5,5,1.086,55.9,15
NYORQ2-2,Hancock19,4,57.7,6,1.074,54.8,15
NYORQ6-3,Hancock19,4,32.2,6,1.07,57.4,15
NYQ36-6,Hancock19,4,53.7,5,1.087,56.6,15
Snowden,Hancock19,4,58.7,5,1.078,54.6,15
W13058-4,Hancock19,4,54.2,5,1.086,49.9,15
W13058-4,Hancock19,4,49.5,6,1.091,54.2,15
W14183-2,Hancock19,4,55.2,6,1.075,51.9,14
W14184-5,Hancock19,4,46.7,4,1.08,56.2,15
W14184-5,Hancock19,4,49.5,5,1.08,51,15
W14184-7,Hancock19,4,48.6,5,1.075,56.6,15
W14184-7,Hancock19,4,49.1,6,1.081,48.1,15
W14186-21,Hancock19,4,39,5,1.07,44.1,15
W14187-2,Hancock19,4,48.8,6,1.082,51.8,15
W14187-2,Hancock19,4,43.1,5,1.075,52.6,15
W14AF5949-2,Hancock19,4,57.9,4,1.079,39,15
W14AF5949-2,Hancock19,4,60,4,1.076,40.6,15
W14AF6037-5,Hancock19,4,45.7,5,1.077,47.7,15
W14NYQ9-2,Hancock19,4,75.6,6,1.077,49.8,15
W14NYQ9-2,Hancock19,4,66,5,1.076,52.3,15
WAF14067-6,Hancock19,4,49.6,6,1.077,56.8,15
Atlantic,Hancock20,1,58.1,5,1.068,NA,15
Hodag,Hancock20,1,60.8,6,1.075,NA,15
Lamoka,Hancock20,1,51.3,3,1.072,NA,15
Snowden,Hancock20,1,55.6,3,1.074,NA,15
W16091-5,Hancock20,1,56.7,4,1.074,NA,14
W16105-1,Hancock20,1,48.5,4,1.079,NA,15
W16130-15,Hancock20,1,54.7,4,1.067,NA,15
W16130-70,Hancock20,1,47.6,5,1.077,NA,15
W16133-35,Hancock20,1,61.8,5,1.076,NA,15
W16219-8,Hancock20,1,62.3,7,1.082,NA,15
W16NYS2-4,Hancock20,1,NA,3,1.075,NA,7
W17037-10,Hancock20,1,56.1,4,1.068,NA,15
W17037-11,Hancock20,1,35.6,5,1.071,NA,10
W17037-12,Hancock20,1,59.4,5,1.069,NA,15
W17037-13,Hancock20,1,55.5,4,1.069,NA,12
W17037-15,Hancock20,1,41.5,4,1.066,NA,12
W17037-16,Hancock20,1,58.1,4,1.078,NA,15
W17037-17,Hancock20,1,47.6,4,1.064,NA,14
W17037-20,Hancock20,1,26.4,4,1.069,NA,15
W17037-22,Hancock20,1,51,5,1.073,NA,15
W17037-24,Hancock20,1,44.7,3,1.069,NA,15
W17037-26,Hancock20,1,40.8,4,1.076,NA,15
W17037-34,Hancock20,1,53.8,4,1.061,NA,13
W17037-35,Hancock20,1,62.5,4,1.069,NA,15
W17037-40,Hancock20,1,63.6,4,1.062,NA,15
W17037-41,Hancock20,1,64.1,5,1.075,NA,15
W17037-43,Hancock20,1,46.7,3,1.081,NA,15
W17037-45,Hancock20,1,44.9,2,1.061,NA,15
W17037-49,Hancock20,1,43.6,3,1.078,NA,15
W17037-5,Hancock20,1,66.2,5,1.072,NA,15
W17037-6,Hancock20,1,41.9,4,1.076,NA,15
W17037-68,Hancock20,1,48.9,3,1.068,NA,14
W17037-69,Hancock20,1,43.6,4,1.071,NA,15
W17037-73,Hancock20,1,43,3,1.065,NA,15
W17037-8,Hancock20,1,52.4,4,1.066,NA,15
W17038-4,Hancock20,1,60.7,5,1.069,NA,15
W17039-1,Hancock20,1,52.8,3,1.064,NA,15
W17039-11,Hancock20,1,48.3,3,1.061,NA,15
W17039-15,Hancock20,1,45.4,3,1.079,NA,15
W17039-17,Hancock20,1,58.5,4,1.073,NA,15
W17039-18,Hancock20,1,38.9,3,1.072,NA,15
W17039-2,Hancock20,1,51.9,3,1.074,NA,15
W17039-30,Hancock20,1,47.1,5,1.08,NA,15
W17039-4,Hancock20,1,66.7,3,1.08,NA,15
W17039-44,Hancock20,1,70.2,3,1.081,NA,15
W17039-49,Hancock20,1,52.6,4,1.08,NA,15
W17039-5,Hancock20,1,61.2,4,1.066,NA,15
W17039-65,Hancock20,1,45.5,3,1.081,NA,14
W17039-68,Hancock20,1,49.7,4,1.082,NA,15
W17039-69,Hancock20,1,45.2,5,1.081,NA,14
W17039-7,Hancock20,1,64.8,3,1.079,NA,15
W17039-8,Hancock20,1,46.7,3,1.075,NA,15
W17040-3,Hancock20,1,46.2,4,1.075,NA,15
W17042-7,Hancock20,1,40.5,4,1.069,NA,14
W17043-37,Hancock20,1,65.3,3,1.076,NA,15
W17043-9,Hancock20,1,80.1,4,1.075,NA,15
W17044-12,Hancock20,1,54.7,4,1.078,NA,15
W17044-15,Hancock20,1,53.5,5,1.082,NA,15
W17044-2,Hancock20,1,44,3,1.071,NA,15
W17044-24,Hancock20,1,63.5,4,1.064,NA,15
W17044-25,Hancock20,1,47,4,1.069,NA,15
W17044-6,Hancock20,1,70.5,5,1.072,NA,15
W17044-9,Hancock20,1,80,3,1.072,NA,15
W17045-4,Hancock20,1,55.4,5,1.081,NA,15
W17047-15,Hancock20,1,62.4,5,1.068,NA,15
W17047-5,Hancock20,1,39.4,3,1.071,NA,13
W17049-10,Hancock20,1,62.8,4,1.082,NA,15
W17050-6,Hancock20,1,46.5,5,1.082,NA,13
W17050-7,Hancock20,1,46.4,3,1.071,NA,15
W17051-9,Hancock20,1,55.8,5,1.082,NA,15
W17052-15,Hancock20,1,52.2,4,1.073,NA,14
W17053-17,Hancock20,1,57.9,3,1.083,NA,15
W17055-4,Hancock20,1,45.4,4,1.076,NA,15
W17056-8,Hancock20,1,49,5,1.069,NA,14
W17057-44,Hancock20,1,48.2,3,1.068,NA,15
W17057-5,Hancock20,1,51.8,4,1.061,NA,15
W17060-24,Hancock20,1,43.2,5,1.078,NA,14
W17060-27,Hancock20,1,48.2,6,1.062,NA,15
W17062-11,Hancock20,1,38.8,4,1.083,NA,13
W17062-22,Hancock20,1,52.7,2,1.073,NA,15
W17064-19,Hancock20,1,51.9,5,1.083,NA,15
W17064-25,Hancock20,1,43.2,3,1.079,NA,15
W17064-7,Hancock20,1,36.8,2,1.074,NA,15
W17065-21,Hancock20,1,64.5,5,1.078,NA,14
W17066-1,Hancock20,1,57.2,4,1.082,NA,15
W17066-11,Hancock20,1,63.5,5,1.075,NA,15
W17066-22,Hancock20,1,58,5,1.073,NA,15
W17066-34,Hancock20,1,63.5,5,1.079,NA,14
W17067-1,Hancock20,1,73.1,5,1.075,NA,15
W17067-13,Hancock20,1,58.4,3,1.078,NA,15
W17067-27,Hancock20,1,62.3,6,1.081,NA,14
W17067-7,Hancock20,1,69,4,1.083,NA,15
W17AF6654-13,Hancock20,1,46.8,4,1.079,NA,15
W17AF6677-8,Hancock20,1,52.1,3,1.064,NA,15
W17AF6678-7,Hancock20,1,53,4,1.074,NA,15
W17AF6684-10,Hancock20,1,41.4,3,1.079,NA,15
W17AF6685-2,Hancock20,1,71.8,4,1.075,NA,15
Atlantic,Hancock20,2,51.9,5,1.071,NA,15
Hodag,Hancock20,2,66.2,6,1.076,NA,15
Lamoka,Hancock20,2,49.8,4,1.07,NA,15
Snowden,Hancock20,2,48,4,1.073,NA,15
W16091-5,Hancock20,2,52,4,1.072,NA,15
W16105-1,Hancock20,2,48.8,4,1.076,NA,15
W16130-15,Hancock20,2,55.4,4,1.065,NA,15
W16130-70,Hancock20,2,46.3,4,1.074,NA,15
W16133-35,Hancock20,2,62.8,4,1.08,NA,15
W16219-8,Hancock20,2,51.1,6,1.077,NA,15
W16NYS2-4,Hancock20,2,NA,4,1.077,NA,8
W17037-1,Hancock20,2,37.6,3,1.071,NA,15
W17037-18,Hancock20,2,72.8,5,1.075,NA,15
W17037-19,Hancock20,2,57.6,3,1.07,NA,15
W17037-2,Hancock20,2,53.7,3,1.067,NA,15
W17037-21,Hancock20,2,42.8,3,1.075,NA,15
W17037-28,Hancock20,2,49.1,3,1.066,NA,15
W17037-3,Hancock20,2,72.1,4,1.079,NA,15
W17037-55,Hancock20,2,69.1,4,1.071,NA,15
